feature,importance
unoriginal predictable,-1.431146867680866e-17
lasting,-1.431146867680866e-17
the movie hammer,-1.431146867680866e-17
tension some reviewers,-1.431146867680866e-17
performances and well,-1.431146867680866e-17
impression,-1.431146867680866e-17
that hammer is,-1.431146867680866e-17
unoriginal predictable and,-1.431146867680866e-17
flaws the film,-1.474514954580286e-17
exploration of cinema,-1.474514954580286e-17
intellectual and,-1.474514954580286e-17
notable and,-1.474514954580286e-17
focus on the,-1.496198998029996e-17
positive,-1.5070410197548512e-17
and for,-1.5178830414797062e-17
society the film,-1.5178830414797062e-17
ability to present,-1.5178830414797062e-17
overwhelmingly,-1.5612511283791264e-17
historical,-1.5612511283791264e-17
some criticisms,-1.5612511283791264e-17
conflict,-1.5612511283791264e-17
the film portrayal,-1.5764977214297038e-17
film portrayal,-1.5764977214297038e-17
film portrayal of,-1.5764977214297038e-17
nature adds,-1.5829351718288365e-17
of iranian migrants,-1.5829351718288365e-17
universal struggle,-1.5829351718288365e-17
elements the film,-1.5829351718288365e-17
nature adds to,-1.5829351718288365e-17
well intentioned and,-1.5829351718288365e-17
the universal struggle,-1.5829351718288365e-17
the universal,-1.5829351718288365e-17
universal,-1.5829351718288365e-17
stunning allegorical film,-1.5829351718288365e-17
and poetic,-1.5829351718288365e-17
narrative and poetic,-1.5829351718288365e-17
and complex,-1.5829351718288365e-17
of humor and,-1.5829351718288365e-17
survive and its,-1.5829351718288365e-17
political commentary it,-1.5829351718288365e-17
political commentary,-1.5829351718288365e-17
political allegory that,-1.5829351718288365e-17
its unique blend,-1.5829351718288365e-17
stunning allegorical,-1.5829351718288365e-17
migrants,-1.5829351718288365e-17
their struggles and,-1.5829351718288365e-17
focusing on group,-1.5829351718288365e-17
poetic elements,-1.5829351718288365e-17
poetic elements the,-1.5829351718288365e-17
mohammad rasoulof focusing,-1.5829351718288365e-17
universal struggle to,-1.5829351718288365e-17
struggle to,-1.5829351718288365e-17
migrants living,-1.5829351718288365e-17
visually stunning allegorical,-1.5829351718288365e-17
elements the,-1.5829351718288365e-17
survive,-1.5829351718288365e-17
technical and storytelling,-1.5829351718288365e-17
struggle to survive,-1.5829351718288365e-17
struggles and its,-1.5829351718288365e-17
on derelict oil,-1.5829351718288365e-17
on derelict,-1.5829351718288365e-17
survive and,-1.5829351718288365e-17
migrants living on,-1.5829351718288365e-17
of iranian,-1.5829351718288365e-17
poignant,-1.6046192152785466e-17
poignant and amusing,-1.6046192152785466e-17
ultimately making it,-1.6046192152785466e-17
with self,-1.6046192152785466e-17
with self acceptance,-1.6046192152785466e-17
of his fans,-1.6046192152785466e-17
offers poignant and,-1.6046192152785466e-17
showcases harmon,-1.6046192152785466e-17
showcases harmon self,-1.6046192152785466e-17
often abusive behavior,-1.6046192152785466e-17
text reviews,-1.6046192152785466e-17
exploitation,-1.6046192152785466e-17
offers poignant,-1.6046192152785466e-17
ultimately making,-1.6046192152785466e-17
often abusive,-1.6046192152785466e-17
story ultimately,-1.6046192152785466e-17
story ultimately making,-1.6046192152785466e-17
writer and director,-1.6046192152785466e-17
the text reviews,-1.6046192152785466e-17
people berkeley impartial,-1.6046192152785466e-17
people berkeley,-1.6046192152785466e-17
the style,-1.6263032587282567e-17
yet,-1.6263032587282567e-17
affected,-1.6479873021779667e-17
emotionally powerful,-1.6479873021779667e-17
and emotionally powerful,-1.6479873021779667e-17
film is thought,-1.6479873021779667e-17
the story is,-1.6479873021779667e-17
story is,-1.6479873021779667e-17
or lacking in,-1.691355389077387e-17
the resilience of,-1.691355389077387e-17
or lacking,-1.691355389077387e-17
the resilience,-1.691355389077387e-17
exploitative,-1.6981316526554213e-17
about woody,-1.723881454251952e-17
aged,-1.723881454251952e-17
blues about woody,-1.723881454251952e-17
blues about,-1.723881454251952e-17
man blues about,-1.723881454251952e-17
about woody allen,-1.723881454251952e-17
number and the,-1.734723475976807e-17
the same cast,-1.734723475976807e-17
the same,-1.734723475976807e-17
society and,-1.734723475976807e-17
number and,-1.734723475976807e-17
number,-1.734723475976807e-17
weak cast some,-1.734723475976807e-17
weak cast,-1.734723475976807e-17
with the same,-1.734723475976807e-17
same,-1.734723475976807e-17
unfavorably to,-1.734723475976807e-17
overall nerds,-1.734723475976807e-17
with critics,-1.734723475976807e-17
have praised the,-1.734723475976807e-17
original and having,-1.734723475976807e-17
unfavorably,-1.734723475976807e-17
unfavorably to the,-1.734723475976807e-17
nerds ii is,-1.734723475976807e-17
nerds rap number,-1.734723475976807e-17
criticized for its,-1.734723475976807e-17
nerds rap,-1.734723475976807e-17
nerds ii are,-1.734723475976807e-17
negative with critics,-1.734723475976807e-17
overall nerds ii,-1.734723475976807e-17
with critics comparing,-1.734723475976807e-17
nerds movie many,-1.734723475976807e-17
treat,-1.734723475976807e-17
movie many critics,-1.734723475976807e-17
the nerds,-1.734723475976807e-17
have praised,-1.734723475976807e-17
the nerds rap,-1.734723475976807e-17
being considered,-1.734723475976807e-17
movie many,-1.734723475976807e-17
original and,-1.734723475976807e-17
but the film,-1.7564075194265172e-17
different,-1.7780915628762273e-17
sometimes,-1.7780915628762273e-17
the french resistance,-1.8214596497756474e-17
resistance,-1.8214596497756474e-17
french resistance,-1.8214596497756474e-17
the french,-1.8214596497756474e-17
is commended for,-1.8214596497756474e-17
fun and enjoyable,-1.8323016715005025e-17
is fun and,-1.8323016715005025e-17
is fun,-1.8323016715005025e-17
fun and,-1.8323016715005025e-17
who also,-1.8431436932253575e-17
unengaging,-1.8648277366750676e-17
humorous,-1.8865117801247777e-17
buttons,-1.8973538018496328e-17
and sentimental,-1.8973538018496328e-17
the buttons,-1.8973538018496328e-17
of the buttons,-1.8973538018496328e-17
war of the,-1.8973538018496328e-17
village,-1.8973538018496328e-17
war of,-1.8973538018496328e-17
war related,-1.9081958235744878e-17
pace,-1.9081958235744878e-17
york biopic,-1.9081958235744878e-17
the second part,-1.9081958235744878e-17
slow pace and,-1.9081958235744878e-17
war related degeneration,-1.9081958235744878e-17
biopic about the,-1.9081958235744878e-17
york biopic about,-1.9081958235744878e-17
played by gary,-1.9081958235744878e-17
sergeant york biopic,-1.9081958235744878e-17
of gary,-1.9081958235744878e-17
pace and,-1.9081958235744878e-17
pace and questionable,-1.9081958235744878e-17
united states army,-1.9081958235744878e-17
of gary cooper,-1.9081958235744878e-17
states army,-1.9081958235744878e-17
slow pace,-1.9081958235744878e-17
performance by gary,-1.9081958235744878e-17
states army played,-1.9081958235744878e-17
the title,-1.9081958235744878e-17
the title role,-1.9081958235744878e-17
part,-1.9081958235744878e-17
part is,-1.9081958235744878e-17
sergeant of,-1.9081958235744878e-17
performance of gary,-1.9081958235744878e-17
while the second,-1.9081958235744878e-17
sergeant of the,-1.9081958235744878e-17
part is criticized,-1.9081958235744878e-17
some reviews note,-1.9081958235744878e-17
its heartfelt,-1.9098898894689964e-17
there,-1.919037845299343e-17
there are,-1.919037845299343e-17
the lead actresses,-1.919037845299343e-17
moving and,-1.940721888749053e-17
and relationships,-1.9596954267675493e-17
pacing is slow,-1.9949319973733282e-17
film may,-1.9949319973733282e-17
wide,-1.9949319973733282e-17
the film may,-1.9949319973733282e-17
focuses on,-1.9949319973733282e-17
film pacing is,-1.9949319973733282e-17
take on the,-1.9949319973733282e-17
take on,-1.9949319973733282e-17
spark,-1.9949319973733282e-17
is slow,-1.9949319973733282e-17
focuses,-1.9949319973733282e-17
engaging storytelling,-2.0003530082357557e-17
is considered one,-2.0383000842727483e-17
considered one of,-2.0383000842727483e-17
considered one,-2.0383000842727483e-17
or memorable,-2.0599841277224584e-17
is polarizing,-2.0708261494473135e-17
is polarizing film,-2.0708261494473135e-17
is set,-2.0708261494473135e-17
is set in,-2.0708261494473135e-17
film that will,-2.0708261494473135e-17
polarizing,-2.0708261494473135e-17
that will appeal,-2.0708261494473135e-17
cinema but,-2.0708261494473135e-17
polarizing film that,-2.0708261494473135e-17
that will,-2.0708261494473135e-17
cinema but may,-2.0708261494473135e-17
will appeal,-2.0708261494473135e-17
will appeal to,-2.0708261494473135e-17
polarizing film,-2.0708261494473135e-17
delves,-2.0816681711721685e-17
delves into,-2.0816681711721685e-17
documentary delves,-2.0816681711721685e-17
documentary delves into,-2.0816681711721685e-17
the documentary delves,-2.0816681711721685e-17
drama directed by,-2.1250362580715887e-17
it must see,-2.1250362580715887e-17
into the,-2.1250362580715887e-17
drama directed,-2.1250362580715887e-17
it must,-2.1250362580715887e-17
interesting,-2.168404344971009e-17
concerned,-2.168404344971009e-17
some reviewers praise,-2.190088388420719e-17
schizophrenia,-2.211772431870429e-17
portrayal of schizophrenia,-2.211772431870429e-17
juno temple,-2.211772431870429e-17
juno,-2.211772431870429e-17
and juno temple,-2.211772431870429e-17
simon pegg,-2.211772431870429e-17
simon,-2.211772431870429e-17
simon pegg and,-2.211772431870429e-17
portrayal of mental,-2.211772431870429e-17
generally,-2.211772431870429e-17
and juno,-2.211772431870429e-17
of schizophrenia,-2.211772431870429e-17
of mental illness,-2.211772431870429e-17
pegg and,-2.211772431870429e-17
of mental,-2.211772431870429e-17
atmosphere and,-2.211772431870429e-17
lost transmissions is,-2.211772431870429e-17
long,-2.211772431870429e-17
pegg and juno,-2.211772431870429e-17
temple,-2.211772431870429e-17
transmissions is,-2.211772431870429e-17
pegg,-2.211772431870429e-17
montenegro,-2.233456475320139e-17
malle,-2.2442984970449942e-17
anton chekhov play,-2.2442984970449942e-17
with unique and,-2.2442984970449942e-17
louis malle,-2.2442984970449942e-17
limitations,-2.2442984970449942e-17
strong performances particularly,-2.2551405187698492e-17
others praise,-2.2768245622195593e-17
states is detailed,-2.2768245622195593e-17
zinn life work,-2.2768245622195593e-17
states the film,-2.2768245622195593e-17
others praise its,-2.2768245622195593e-17
the film fahrenheit,-2.2768245622195593e-17
united states is,-2.2768245622195593e-17
states is,-2.2768245622195593e-17
piece to,-2.2768245622195593e-17
its thoughtful,-2.2768245622195593e-17
work the documentary,-2.2768245622195593e-17
significance in the,-2.2768245622195593e-17
significance in,-2.2768245622195593e-17
significance,-2.2768245622195593e-17
over narration while,-2.2768245622195593e-17
uses straightforward approach,-2.2768245622195593e-17
uses straightforward,-2.2768245622195593e-17
uses,-2.2768245622195593e-17
work and significance,-2.2768245622195593e-17
piece to the,-2.2768245622195593e-17
narration while some,-2.2768245622195593e-17
the history,-2.2768245622195593e-17
the history of,-2.2768245622195593e-17
narration while,-2.2768245622195593e-17
water and its,-2.3201926491189795e-17
oasis are generally,-2.3201926491189795e-17
of overconsumption is,-2.3201926491189795e-17
film may be,-2.3201926491189795e-17
of critical,-2.3201926491189795e-17
of critical issue,-2.3201926491189795e-17
visually stunning exploration,-2.3201926491189795e-17
overly sensationalized,-2.3201926491189795e-17
of water and,-2.3201926491189795e-17
sustainable,-2.3201926491189795e-17
water crisis the,-2.3201926491189795e-17
water and,-2.3201926491189795e-17
or overly sensationalized,-2.3201926491189795e-17
need for,-2.3201926491189795e-17
sustainable water,-2.3201926491189795e-17
sustainable water supplies,-2.3201926491189795e-17
of the coming,-2.3201926491189795e-17
is widely,-2.3201926491189795e-17
supplies and the,-2.3201926491189795e-17
overconsumption is,-2.3201926491189795e-17
overconsumption is widely,-2.3201926491189795e-17
spark important,-2.3201926491189795e-17
spark important discussions,-2.3201926491189795e-17
need for sustainable,-2.3201926491189795e-17
overly sensationalized at,-2.3201926491189795e-17
need,-2.3201926491189795e-17
urgent documentary that,-2.3201926491189795e-17
water supplies and,-2.3201926491189795e-17
that raises important,-2.3201926491189795e-17
that raises,-2.3201926491189795e-17
the oasis are,-2.3201926491189795e-17
the need for,-2.3201926491189795e-17
oasis are,-2.3201926491189795e-17
the consumption,-2.3201926491189795e-17
urgent documentary,-2.3201926491189795e-17
the need,-2.3201926491189795e-17
supplies and,-2.3201926491189795e-17
the consumption of,-2.3201926491189795e-17
enjoyable film,-2.3418766925686896e-17
culture and,-2.3418766925686896e-17
exhausting,-2.3418766925686896e-17
and enjoyable film,-2.3418766925686896e-17
work and,-2.3418766925686896e-17
68 kill is,-2.3527187142935446e-17
ride that,-2.3527187142935446e-17
kill is,-2.3527187142935446e-17
film sabrina,-2.3852447794681098e-17
wilder,-2.3852447794681098e-17
directed by billy,-2.3852447794681098e-17
billy wilder,-2.3852447794681098e-17
billy,-2.3852447794681098e-17
billy wilder and,-2.3852447794681098e-17
by billy,-2.3852447794681098e-17
by billy wilder,-2.3852447794681098e-17
and starring audrey,-2.3852447794681098e-17
starring audrey hepburn,-2.3852447794681098e-17
starring audrey,-2.3852447794681098e-17
wilder and,-2.3852447794681098e-17
wilder and starring,-2.3852447794681098e-17
script pacing and,-2.3852447794681098e-17
script pacing,-2.3852447794681098e-17
and suspenseful,-2.3960868011929648e-17
it is deeply,-2.4069288229178198e-17
is deeply,-2.4069288229178198e-17
deeply,-2.4069288229178198e-17
disappointing and forgettable,-2.417770844642675e-17
and forgettable,-2.417770844642675e-17
his ability,-2.42861286636753e-17
his ability to,-2.42861286636753e-17
sequel,-2.45029690981724e-17
supplies,-2.5153490401663703e-17
the coming water,-2.5153490401663703e-17
the coming,-2.5153490401663703e-17
coming water,-2.5153490401663703e-17
coming,-2.5153490401663703e-17
water supplies,-2.5153490401663703e-17
despite its flaws,-2.5153490401663703e-17
3d is,-2.5370330836160804e-17
nurse 3d is,-2.5370330836160804e-17
movie nurse 3d,-2.5370330836160804e-17
movie nurse,-2.5370330836160804e-17
artistry,-2.5370330836160804e-17
as grindhouse,-2.5370330836160804e-17
the movie nurse,-2.5370330836160804e-17
described as grindhouse,-2.5370330836160804e-17
